#Time Total flux(top) flux(bottom)
14038.5259 3.249636224e-11 0 0
14041.59774 3.250347287e-11 0 0
14044.66957 3.25105835e-11 0 0
14047.74141 3.251769413e-11 0 0
14050.43868 3.252393773e-11 0 0
14053.11998 3.253014435e-11 0 0
14056.42329 3.25377908e-11 0 0
14058.94164 3.254362023e-11 0 0
14061.45999 3.254944967e-11 0 0
14063.97834 3.25552791e-11 0 0
14066.49669 3.256110853e-11 0 0
14069.11142 3.256716106e-11 0 0
14071.67899 3.257310442e-11 0 0
14074.24656 3.257904778e-11 0 0
14076.6594 3.258463299e-11 0 0
14079.07224 3.25902182e-11 0 0
14082.0883 3.259719971e-11 0 0
14085.10435 3.260418122e-11 0 0
14087.89462 3.261064007e-11 0 0
14090.49839 3.261666724e-11 0 0
14093.10216 3.26226944e-11 0 0
14096.35686 3.263022833e-11 0 0
14099.61156 3.263776225e-11 0 0
14102.86626 3.264529617e-11 0 0
14106.12096 3.26528301e-11 0 0
14108.81136 3.265905778e-11 0 0
14111.59988 3.266551261e-11 0 0
14114.38841 3.267196743e-11 0 0
14117.17693 3.267842225e-11 0 0
14119.96545 3.268487707e-11 0 0
14122.75398 3.26913319e-11 0 0
14125.71375 3.269818314e-11 0 0
14128.29712 3.270416306e-11 0 0
14130.88048 3.271014299e-11 0 0
14133.46385 3.271612292e-11 0 0
14136.04721 3.272210285e-11 0 0
14139.27642 3.272957776e-11 0 0
14142.50563 3.273705267e-11 0 0
14145.44306 3.274385218e-11 0 0
14148.08934 3.274997776e-11 0 0
14150.73563 3.275610334e-11 0 0
14154.04349 3.276376031e-11 0 0
14157.35135 3.277141728e-11 0 0
14160.65279 3.277905941e-11 0 0
14163.95424 3.278670153e-11 0 0
14166.65547 3.279295431e-11 0 0
14169.47573 3.279948259e-11 0 0
14172.29599 3.280601087e-11 0 0
14175.11625 3.281253915e-11 0 0
14177.9365 3.281906743e-11 0 0
14180.75676 3.282559571e-11 0 0
14183.66306 3.283232317e-11 0 0
14186.25263 3.283831746e-11 0 0
14188.8422 3.284431175e-11 0 0
14191.43177 3.285030605e-11 0 0
14194.02134 3.285630034e-11 0 0
14197.25832 3.286379323e-11 0 0
14200.4953 3.287128613e-11 0 0
14203.37817 3.287795935e-11 0 0
14206.029 3.288409544e-11 0 0
14208.67983 3.289023153e-11 0 0
14211.08149 3.289579085e-11 0 0
14213.48314 3.290135016e-11 0 0
14215.8848 3.290690948e-11 0 0
14218.28646 3.29124688e-11 0 0
