z,theta
143.7855,0.0982119421917
143.7905,0.0982119421626
143.7955,0.0982119421339
143.8005,0.0982119421054
143.8055,0.0982119420772
143.8105,0.0982119420493
143.8155,0.0982119420217
143.8205,0.0982119419944
143.8255,0.0982119419675
143.8305,0.0982119419408
143.8355,0.0982119419145
143.8405,0.0982119418885
143.8455,0.0982119418628
143.8505,0.0982119418374
143.8555,0.0982119418124
143.8605,0.0982119417878
143.8655,0.0982119417635
143.8705,0.0982119417395
143.8755,0.0982119417159
143.8805,0.0982119416927
143.8855,0.0982119416698
143.8905,0.0982119416473
143.8955,0.0982119416252
143.9005,0.0982119416035
143.9055,0.0982119415821
143.9105,0.0982119415611
143.9155,0.0982119415406
143.9205,0.0982119415204
143.9255,0.0982119415006
143.9305,0.0982119414812
143.9355,0.0982119414623
143.9405,0.0982119414437
143.9455,0.0982119414256
143.9505,0.0982119414079
143.9555,0.0982119413906
143.9605,0.0982119413737
143.9655,0.0982119413573
143.9705,0.0982119413413
143.9755,0.0982119413257
143.9805,0.0982119413106
143.9855,0.0982119412959
143.9905,0.0982119412816
143.9955,0.0982119412679
144.0005,0.0982119412545
144.0055,0.0982119412416
144.0105,0.0982119412292
144.0155,0.0982119412172
144.0205,0.0982119412057
144.0255,0.0982119411947
144.0305,0.0982119411841
144.0355,0.098211941174
144.0405,0.0982119411644
144.0455,0.0982119411553
144.0505,0.0982119411466
144.0555,0.0982119411384
144.0605,0.0982119411307
144.0655,0.0982119411235
144.0705,0.0982119411168
144.0755,0.0982119411105
144.0805,0.0982119411048
144.0855,0.0982119410995
144.0905,0.0982119410947
144.0955,0.0982119410904
144.1005,0.0982119410867
144.1055,0.0982119410834
144.1105,0.0982119410806
144.1155,0.0982119410783
144.1205,0.0982119410765
144.1255,0.0982119410753
144.1305,0.0982119410745
144.1355,0.0982119410742
144.1405,0.0982119410745
144.1455,0.0982119410752
144.1505,0.0982119410765
144.1555,0.0982119410782
144.1605,0.0982119410805
144.1655,0.0982119410833
144.1705,0.0982119410866
144.1755,0.0982119410904
144.1805,0.0982119410947
144.1855,0.0982119410995
144.1905,0.0982119411048
144.1955,0.0982119411106
144.2005,0.098211941117
144.2055,0.0982119411239
144.2105,0.0982119411312
144.2155,0.0982119411391
144.2205,0.0982119411475
144.2255,0.0982119411564
144.2305,0.0982119411658
144.2355,0.0982119411757
144.2405,0.0982119411862
144.2455,0.0982119411971
144.2505,0.0982119412085
144.2555,0.0982119412205
144.2605,0.0982119412329
144.2655,0.0982119412458
144.2705,0.0982119412593
144.2755,0.0982119412732
144.2805,0.0982119412877
144.2855,0.0982119413026
144.2905,0.0982119413181
144.2955,0.098211941334
144.3005,0.0982119413504
144.3055,0.0982119413674
144.3105,0.0982119413848
144.3155,0.0982119414026
144.3205,0.098211941421
144.3255,0.0982119414399
144.3305,0.0982119414592
144.3355,0.0982119414791
144.3405,0.0982119414993
144.3455,0.0982119415201
144.3505,0.0982119415414
144.3555,0.0982119415631
144.3605,0.0982119415853
144.3655,0.0982119416079
144.3705,0.098211941631
144.3755,0.0982119416546
144.3805,0.0982119416786
144.3855,0.0982119417031
144.3905,0.098211941728
144.3955,0.0982119417533
144.4005,0.0982119417792
144.4055,0.0982119418054
144.4105,0.0982119418321
144.4155,0.0982119418592
144.4205,0.0982119418868
144.4255,0.0982119419147
144.4305,0.0982119419431
144.4355,0.098211941972
144.4405,0.0982119420012
144.4455,0.0982119420308
144.4505,0.0982119420609
144.4555,0.0982119420913
144.4605,0.0982119421222
144.4655,0.0982119421535
144.4705,0.0982119421851
144.4755,0.0982119422171
144.4805,0.0982119422495
144.4855,0.0982119422823
144.4905,0.0982119423155
144.4955,0.098211942349
144.5005,0.0982119423829
144.5055,0.0982119424172
144.5105,0.0982119424518
144.5155,0.0982119424868
144.5205,0.0982119425221
144.5255,0.0982119425578
144.5305,0.0982119425938
144.5355,0.0982119426301
144.5405,0.0982119426667
144.5455,0.0982119427037
144.5505,0.098211942741
144.5555,0.0982119427786
144.5605,0.0982119428165
144.5655,0.0982119428547
144.5705,0.0982119428932
144.5755,0.098211942932
144.5805,0.0982119429711
144.5855,0.0982119430105
144.5905,0.0982119430501
144.5955,0.09821194309
144.6005,0.0982119431302
144.6055,0.0982119431706
144.6105,0.0982119432113
144.6155,0.0982119432522
144.6205,0.0982119432934
144.6255,0.0982119433348
144.6305,0.0982119433764
144.6355,0.0982119434182
144.6405,0.0982119434603
144.6455,0.0982119435026
144.6505,0.0982119435451
144.6555,0.0982119435877
144.6605,0.0982119436306
144.6655,0.0982119436736
144.6705,0.0982119437169
144.6755,0.0982119437603
144.6805,0.0982119438039
144.6855,0.0982119438476
144.6905,0.0982119438915
144.6955,0.0982119439355
144.7005,0.0982119439797
144.7055,0.098211944024
144.7105,0.0982119440685
144.7155,0.098211944113
144.7205,0.0982119441577
144.7255,0.0982119442025
144.7305,0.0982119442474
144.7355,0.0982119442924
144.7405,0.0982119443374
144.7455,0.0982119443826
144.7505,0.0982119444278
144.7555,0.0982119444731
144.7605,0.0982119445185
144.7655,0.0982119445639
144.7705,0.0982119446094
144.7755,0.0982119446549
144.7805,0.0982119447005
144.7855,0.0982119447461
144.7905,0.0982119447917
144.7955,0.0982119448373
144.8005,0.0982119448829
144.8055,0.0982119449286
144.8105,0.0982119449742
144.8155,0.0982119450198
144.8205,0.0982119450654
144.8255,0.098211945111
144.8305,0.0982119451565
144.8355,0.098211945202
144.8405,0.0982119452475
144.8455,0.0982119452929
144.8505,0.0982119453382
144.8555,0.0982119453835
144.8605,0.0982119454287
144.8655,0.0982119454739
144.8705,0.0982119455189
144.8755,0.0982119455638
144.8805,0.0982119456087
144.8855,0.0982119456534
144.8905,0.098211945698
144.8955,0.0982119457425
144.9005,0.0982119457869
144.9055,0.0982119458312
144.9105,0.0982119458753
144.9155,0.0982119459192
144.9205,0.098211945963
144.9255,0.0982119460066
144.9305,0.0982119460501
144.9355,0.0982119460934
144.9405,0.0982119461365
144.9455,0.0982119461794
144.9505,0.0982119462221
144.9555,0.0982119462647
144.9605,0.098211946307
144.9655,0.0982119463491
144.9705,0.098211946391
144.9755,0.0982119464326
144.9805,0.098211946474
144.9855,0.0982119465152
144.9905,0.0982119465561
144.9955,0.0982119465968
145.0005,0.0982119466372
145.0055,0.0982119466773
145.0105,0.0982119467172
145.0155,0.0982119467568
145.0205,0.0982119467961
145.0255,0.0982119468351
145.0305,0.0982119468738
145.0355,0.0982119469123
145.0405,0.0982119469504
145.0455,0.0982119469881
145.0505,0.0982119470256
145.0555,0.0982119470627
145.0605,0.0982119470995
145.0655,0.098211947136
145.0705,0.0982119471721
145.0755,0.0982119472079
145.0805,0.0982119472433
145.0855,0.0982119472783
145.0905,0.098211947313
145.0955,0.0982119473472
145.1005,0.0982119473812
145.1055,0.0982119474147
145.1105,0.0982119474478
145.1155,0.0982119474805
145.1205,0.0982119475129
145.1255,0.0982119475448
145.1305,0.0982119475763
145.1355,0.0982119476074
145.1405,0.098211947638
145.1455,0.0982119476682
145.1505,0.098211947698
145.1555,0.0982119477274
145.1605,0.0982119477563
145.1655,0.0982119477848
145.1705,0.0982119478128
145.1755,0.0982119478403
145.1805,0.0982119478674
145.1855,0.098211947894
145.1905,0.0982119479201
145.1955,0.0982119479458
145.2005,0.098211947971
145.2055,0.0982119479957
145.2105,0.0982119480199
145.2155,0.0982119480436
145.2205,0.0982119480668
145.2255,0.0982119480895
145.2305,0.0982119481116
145.2355,0.0982119481333
145.2405,0.0982119481545
145.2455,0.0982119481751
145.2505,0.0982119481952
145.2555,0.0982119482148
145.2605,0.0982119482339
145.2655,0.0982119482524
145.2705,0.0982119482703
145.2755,0.0982119482878
145.2805,0.0982119483047
145.2855,0.098211948321
145.2905,0.0982119483368
145.2955,0.098211948352
145.3005,0.0982119483667
145.3055,0.0982119483808
145.3105,0.0982119483943
145.3155,0.0982119484073
145.3205,0.0982119484197
145.3255,0.0982119484315
145.3305,0.0982119484427
145.3355,0.0982119484534
145.3405,0.0982119484635
145.3455,0.098211948473
145.3505,0.0982119484819
145.3555,0.0982119484902
145.3605,0.098211948498
145.3655,0.0982119485051
145.3705,0.0982119485117
145.3755,0.0982119485176
145.3805,0.098211948523
145.3855,0.0982119485277
145.3905,0.0982119485319
145.3955,0.0982119485354
145.4005,0.0982119485383
145.4055,0.0982119485407
145.4105,0.0982119485424
145.4155,0.0982119485435
145.4205,0.098211948544
145.4255,0.0982119485439
145.4305,0.0982119485432
145.4355,0.0982119485418
145.4405,0.0982119485399
145.4455,0.0982119485373
145.4505,0.0982119485341
145.4555,0.0982119485303
145.4605,0.0982119485259
145.4655,0.0982119485208
145.4705,0.0982119485152
145.4755,0.0982119485089
145.4805,0.098211948502
145.4855,0.0982119484945
145.4905,0.0982119484864
145.4955,0.0982119484776
145.5005,0.0982119484682
145.5055,0.0982119484582
145.5105,0.0982119484476
145.5155,0.0982119484364
145.5205,0.0982119484246
145.5255,0.0982119484121
145.5305,0.098211948399
145.5355,0.0982119483853
145.5405,0.098211948371
145.5455,0.0982119483561
145.5505,0.0982119483406
145.5555,0.0982119483244
145.5605,0.0982119483076
145.5655,0.0982119482903
145.5705,0.0982119482723
145.5755,0.0982119482537
145.5805,0.0982119482345
145.5855,0.0982119482148
145.5905,0.0982119481944
145.5955,0.0982119481734
145.6005,0.0982119481518
145.6055,0.0982119481296
145.6105,0.0982119481069
145.6155,0.0982119480835
145.6205,0.0982119480595
145.6255,0.098211948035
145.6305,0.0982119480099
145.6355,0.0982119479842
145.6405,0.0982119479579
145.6455,0.098211947931
145.6505,0.0982119479036
145.6555,0.0982119478756
145.6605,0.098211947847
145.6655,0.0982119478179
145.6705,0.0982119477882
145.6755,0.0982119477579
145.6805,0.0982119477271
145.6855,0.0982119476957
145.6905,0.0982119476638
145.6955,0.0982119476313
145.7005,0.0982119475983
145.7055,0.0982119475648
145.7105,0.0982119475307
145.7155,0.0982119474961
145.7205,0.098211947461
145.7255,0.0982119474253
145.7305,0.0982119473891
145.7355,0.0982119473524
145.7405,0.0982119473152
145.7455,0.0982119472775
145.7505,0.0982119472393
145.7555,0.0982119472006
145.7605,0.0982119471614
145.7655,0.0982119471217
145.7705,0.0982119470815
145.7755,0.0982119470409
145.7805,0.0982119469997
145.7855,0.0982119469581
145.7905,0.0982119469161
145.7955,0.0982119468736
145.8005,0.0982119468306
145.8055,0.0982119467871
145.8105,0.0982119467433
145.8155,0.098211946699
145.8205,0.0982119466542
145.8255,0.098211946609
145.8305,0.0982119465634
145.8355,0.0982119465174
145.8405,0.098211946471
145.8455,0.0982119464242
145.8505,0.0982119463769
145.8555,0.0982119463293
145.8605,0.0982119462813
145.8655,0.0982119462329
145.8705,0.0982119461841
145.8755,0.0982119461349
145.8805,0.0982119460854
145.8855,0.0982119460355
145.8905,0.0982119459853
145.8955,0.0982119459347
145.9005,0.0982119458838
145.9055,0.0982119458326
145.9105,0.098211945781
145.9155,0.0982119457291
145.9205,0.0982119456769
145.9255,0.0982119456243
145.9305,0.0982119455715
145.9355,0.0982119455184
145.9405,0.098211945465
145.9455,0.0982119454113
145.9505,0.0982119453573
145.9555,0.0982119453031
145.9605,0.0982119452486
145.9655,0.0982119451939
145.9705,0.0982119451389
145.9755,0.0982119450836
145.9805,0.0982119450282
145.9855,0.0982119449725
145.9905,0.0982119449165
145.9955,0.0982119448604
146.0005,0.0982119448041
146.0055,0.0982119447476
146.0105,0.0982119446909
146.0155,0.098211944634
146.0205,0.0982119445769
146.0255,0.0982119445196
146.0305,0.0982119444622
146.0355,0.0982119444047
146.0405,0.098211944347
146.0455,0.0982119442891
146.0505,0.0982119442312
146.0555,0.0982119441731
146.0605,0.0982119441149
146.0655,0.0982119440566
146.0705,0.0982119439982
146.0755,0.0982119439396
146.0805,0.0982119438811
146.0855,0.0982119438224
146.0905,0.0982119437637
146.0955,0.0982119437049
146.1005,0.098211943646
146.1055,0.0982119435871
146.1105,0.0982119435282
146.1155,0.0982119434692
146.1205,0.0982119434102
146.1255,0.0982119433512
146.1305,0.0982119432922
146.1355,0.0982119432332
146.1405,0.0982119431742
146.1455,0.0982119431152
146.1505,0.0982119430563
146.1555,0.0982119429974
146.1605,0.0982119429385
146.1655,0.0982119428796
146.1705,0.0982119428209
146.1755,0.0982119427622
146.1805,0.0982119427035
146.1855,0.098211942645
146.1905,0.0982119425865
146.1955,0.0982119425281
146.2005,0.0982119424698
146.2055,0.0982119424117
146.2105,0.0982119423537
146.2155,0.0982119422957
146.2205,0.098211942238
146.2255,0.0982119421803
146.2305,0.0982119421229
146.2355,0.0982119420656
146.2405,0.0982119420084
146.2455,0.0982119419514
146.2505,0.0982119418946
146.2555,0.098211941838
146.2605,0.0982119417816
146.2655,0.0982119417255
146.2705,0.0982119416695
146.2755,0.0982119416137
146.2805,0.0982119415582
146.2855,0.0982119415029
146.2905,0.0982119414479
146.2955,0.0982119413931
146.3005,0.0982119413385
146.3055,0.0982119412843
146.3105,0.0982119412303
146.3155,0.0982119411766
146.3205,0.0982119411232
146.3255,0.0982119410701
146.3305,0.0982119410173
146.3355,0.0982119409648
146.3405,0.0982119409126
146.3455,0.0982119408608
146.3505,0.0982119408093
146.3555,0.0982119407581
146.3605,0.0982119407073
146.3655,0.0982119406569
146.3705,0.0982119406068
146.3755,0.0982119405571
146.3805,0.0982119405078
146.3855,0.0982119404588
146.3905,0.0982119404103
146.3955,0.0982119403621
146.4005,0.0982119403144
146.4055,0.098211940267
146.4105,0.0982119402201
146.4155,0.0982119401737
146.4205,0.0982119401276
146.4255,0.098211940082
146.4305,0.0982119400369
146.4355,0.0982119399922
146.4405,0.098211939948
146.4455,0.0982119399042
146.4505,0.0982119398609
146.4555,0.0982119398181
146.4605,0.0982119397758
146.4655,0.098211939734
146.4705,0.0982119396927
146.4755,0.0982119396519
146.4805,0.0982119396116
146.4855,0.0982119395718
146.4905,0.0982119395326
146.4955,0.0982119394938
146.5005,0.0982119394557
146.5055,0.098211939418
146.5105,0.0982119393809
146.5155,0.0982119393444
146.5205,0.0982119393084
146.5255,0.098211939273
146.5305,0.0982119392382
146.5355,0.098211939204
146.5405,0.0982119391703
146.5455,0.0982119391372
146.5505,0.0982119391047
146.5555,0.0982119390728
146.5605,0.0982119390416
146.5655,0.0982119390109
146.5705,0.0982119389808
146.5755,0.0982119389514
146.5805,0.0982119389226
146.5855,0.0982119388944
146.5905,0.0982119388668
146.5955,0.0982119388399
146.6005,0.0982119388137
146.6055,0.098211938788
146.6105,0.0982119387631
146.6155,0.0982119387388
146.6205,0.0982119387151
146.6255,0.0982119386921
146.6305,0.0982119386698
146.6355,0.0982119386482
146.6405,0.0982119386272
146.6455,0.0982119386069
146.6505,0.0982119385873
146.6555,0.0982119385684
146.6605,0.0982119385502
146.6655,0.0982119385327
146.6705,0.0982119385159
146.6755,0.0982119384998
146.6805,0.0982119384843
146.6855,0.0982119384696
146.6905,0.0982119384556
146.6955,0.0982119384424
146.7005,0.0982119384298
146.7055,0.098211938418
146.7105,0.0982119384069
146.7155,0.0982119383965
146.7205,0.0982119383868
146.7255,0.0982119383779
146.7305,0.0982119383697
146.7355,0.0982119383623
146.7405,0.0982119383556
146.7455,0.0982119383496
146.7505,0.0982119383444
146.7555,0.0982119383399
146.7605,0.0982119383361
146.7655,0.0982119383332
146.7705,0.0982119383309
146.7755,0.0982119383294
146.7805,0.0982119383287
146.7855,0.0982119383287
146.7905,0.0982119383295
146.7955,0.0982119383311
146.8005,0.0982119383333
146.8055,0.0982119383364
146.8105,0.0982119383402
146.8155,0.0982119383448
146.8205,0.0982119383501
146.8255,0.0982119383563
146.8305,0.0982119383631
146.8355,0.0982119383708
146.8405,0.0982119383792
146.8455,0.0982119383883
146.8505,0.0982119383983
146.8555,0.0982119384089
146.8605,0.0982119384204
146.8655,0.0982119384326
146.8705,0.0982119384456
146.8755,0.0982119384594
146.8805,0.0982119384739
146.8855,0.0982119384892
146.8905,0.0982119385052
146.8955,0.098211938522
146.9005,0.0982119385396
146.9055,0.0982119385579
146.9105,0.098211938577
146.9155,0.0982119385969
146.9205,0.0982119386175
146.9255,0.0982119386388
146.9305,0.0982119386609
146.9355,0.0982119386838
146.9405,0.0982119387074
146.9455,0.0982119387318
146.9505,0.0982119387569
146.9555,0.0982119387828
146.9605,0.0982119388094
146.9655,0.0982119388368
146.9705,0.0982119388649
146.9755,0.0982119388937
146.9805,0.0982119389233
146.9855,0.0982119389536
146.9905,0.0982119389846
146.9955,0.0982119390164
147.0005,0.0982119390489
147.0055,0.0982119390821
147.0105,0.098211939116
147.0155,0.0982119391507
147.0205,0.0982119391861
147.0255,0.0982119392221
147.0305,0.0982119392589
147.0355,0.0982119392964
147.0405,0.0982119393346
147.0455,0.0982119393735
147.0505,0.0982119394131
147.0555,0.0982119394534
147.0605,0.0982119394943
147.0655,0.098211939536
147.0705,0.0982119395783
147.0755,0.0982119396213
147.0805,0.098211939665
147.0855,0.0982119397093
147.0905,0.0982119397543
147.0955,0.0982119398
147.1005,0.0982119398463
147.1055,0.0982119398932
147.1105,0.0982119399408
147.1155,0.0982119399891
147.1205,0.0982119400379
147.1255,0.0982119400875
147.1305,0.0982119401376
147.1355,0.0982119401883
147.1405,0.0982119402397
147.1455,0.0982119402917
147.1505,0.0982119403442
147.1555,0.0982119403974
147.1605,0.0982119404512
147.1655,0.0982119405055
147.1705,0.0982119405605
147.1755,0.098211940616
147.1805,0.098211940672
147.1855,0.0982119407287
147.1905,0.0982119407859
147.1955,0.0982119408436
147.2005,0.0982119409019
147.2055,0.0982119409608
147.2105,0.0982119410201
147.2155,0.09821194108
147.2205,0.0982119411404
147.2255,0.0982119412014
147.2305,0.0982119412628
147.2355,0.0982119413247
147.2405,0.0982119413872
147.2455,0.0982119414501
147.2505,0.0982119415135
147.2555,0.0982119415774
147.2605,0.0982119416417
147.2655,0.0982119417065
147.2705,0.0982119417717
147.2755,0.0982119418374
147.2805,0.0982119419035
147.2855,0.0982119419701
147.2905,0.0982119420371
147.2955,0.0982119421045
147.3005,0.0982119421723
147.3055,0.0982119422405
147.3105,0.0982119423091
147.3155,0.0982119423781
147.3205,0.0982119424474
147.3255,0.0982119425172
147.3305,0.0982119425873
147.3355,0.0982119426577
147.3405,0.0982119427285
147.3455,0.0982119427996
147.3505,0.0982119428711
147.3555,0.0982119429429
147.3605,0.0982119430149
147.3655,0.0982119430873
147.3705,0.09821194316
147.3755,0.098211943233
147.3805,0.0982119433063
147.3855,0.0982119433798
147.3905,0.0982119434536
147.3955,0.0982119435277
147.4005,0.098211943602
147.4055,0.0982119436765
147.4105,0.0982119437513
147.4155,0.0982119438262
147.4205,0.0982119439014
147.4255,0.0982119439768
147.4305,0.0982119440524
147.4355,0.0982119441282
147.4405,0.0982119442041
147.4455,0.0982119442803
147.4505,0.0982119443565
147.4555,0.098211944433
147.4605,0.0982119445095
147.4655,0.0982119445862
147.4705,0.0982119446631
147.4755,0.09821194474
147.4805,0.098211944817
147.4855,0.0982119448942
147.4905,0.0982119449714
147.4955,0.0982119450487
147.5005,0.0982119451261
147.5055,0.0982119452035
147.5105,0.098211945281
147.5155,0.0982119453585
147.5205,0.098211945436
147.5255,0.0982119455136
147.5305,0.0982119455912
147.5355,0.0982119456688
147.5405,0.0982119457463
147.5455,0.0982119458239
147.5505,0.0982119459014
147.5555,0.0982119459789
147.5605,0.0982119460564
147.5655,0.0982119461338
147.5705,0.0982119462111
147.5755,0.0982119462884
147.5805,0.0982119463656
147.5855,0.0982119464427
147.5905,0.0982119465197
147.5955,0.0982119465966
147.6005,0.0982119466733
147.6055,0.09821194675
147.6105,0.0982119468265
147.6155,0.0982119469028
147.6205,0.098211946979
147.6255,0.0982119470551
147.6305,0.0982119471309
147.6355,0.0982119472066
147.6405,0.0982119472821
147.6455,0.0982119473573
147.6505,0.0982119474324
147.6555,0.0982119475072
147.6605,0.0982119475819
147.6655,0.0982119476562
147.6705,0.0982119477303
147.6755,0.0982119478042
147.6805,0.0982119478778
147.6855,0.0982119479511
147.6905,0.0982119480241
147.6955,0.0982119480968
147.7005,0.0982119481693
147.7055,0.0982119482414
147.7105,0.0982119483132
147.7155,0.0982119483846
147.7205,0.0982119484557
147.7255,0.0982119485265
147.7305,0.0982119485969
147.7355,0.0982119486669
147.7405,0.0982119487365
147.7455,0.0982119488058
147.7505,0.0982119488747
147.7555,0.0982119489431
147.7605,0.0982119490112
147.7655,0.0982119490788
147.7705,0.098211949146
147.7755,0.0982119492128
147.7805,0.0982119492791
147.7855,0.0982119493449
147.7905,0.0982119494103
147.7955,0.0982119494752
147.8005,0.0982119495396
147.8055,0.0982119496036
147.8105,0.098211949667
147.8155,0.0982119497299
147.8205,0.0982119497924
147.8255,0.0982119498542
147.8305,0.0982119499156
147.8355,0.0982119499764
147.8405,0.0982119500367
147.8455,0.0982119500964
147.8505,0.0982119501555
147.8555,0.0982119502141
147.8605,0.0982119502721
147.8655,0.0982119503295
147.8705,0.0982119503863
147.8755,0.0982119504425
147.8805,0.0982119504981
147.8855,0.098211950553
147.8905,0.0982119506074
147.8955,0.0982119506611
147.9005,0.0982119507141
147.9055,0.0982119507665
147.9105,0.0982119508183
147.9155,0.0982119508694
147.9205,0.0982119509198
147.9255,0.0982119509695
147.9305,0.0982119510186
147.9355,0.0982119510669
147.9405,0.0982119511146
147.9455,0.0982119511615
147.9505,0.0982119512078
147.9555,0.0982119512533
147.9605,0.0982119512981
147.9655,0.0982119513422
147.9705,0.0982119513855
147.9755,0.0982119514281
147.9805,0.0982119514699
147.9855,0.098211951511
147.9905,0.0982119515513
147.9955,0.0982119515908
148.0005,0.0982119516295
148.0055,0.0982119516675
148.0105,0.0982119517047
148.0155,0.0982119517411
148.0205,0.0982119517767
148.0255,0.0982119518115
148.0305,0.0982119518455
148.0355,0.0982119518786
148.0405,0.098211951911
148.0455,0.0982119519425
148.0505,0.0982119519731
148.0555,0.098211952003
148.0605,0.098211952032
148.0655,0.0982119520602
148.0705,0.0982119520875
148.0755,0.0982119521139
148.0805,0.0982119521395
148.0855,0.0982119521642
148.0905,0.0982119521881
148.0955,0.0982119522111
148.1005,0.0982119522332
148.1055,0.0982119522544
148.1105,0.0982119522747
148.1155,0.0982119522942
148.1205,0.0982119523127
148.1255,0.0982119523304
148.1305,0.0982119523471
148.1355,0.098211952363
148.1405,0.0982119523779
148.1455,0.0982119523919
148.1505,0.098211952405
148.1555,0.0982119524172
148.1605,0.0982119524285
148.1655,0.0982119524388
148.1705,0.0982119524483
148.1755,0.0982119524568
148.1805,0.0982119524643
148.1855,0.0982119524709
148.1905,0.0982119524766
148.1955,0.0982119524814
148.2005,0.0982119524852
148.2055,0.098211952488
148.2105,0.09821195249
148.2155,0.0982119524909
148.2205,0.098211952491
148.2255,0.09821195249
148.2305,0.0982119524881
148.2355,0.0982119524853
148.2405,0.0982119524815
148.2455,0.0982119524767
148.2505,0.098211952471
148.2555,0.0982119524644
148.2605,0.0982119524567
148.2655,0.0982119524481
148.2705,0.0982119524386
148.2755,0.0982119524281
148.2805,0.0982119524166
148.2855,0.0982119524041
148.2905,0.0982119523907
148.2955,0.0982119523764
148.3005,0.098211952361
148.3055,0.0982119523447
148.3105,0.0982119523275
148.3155,0.0982119523092
148.3205,0.09821195229
148.3255,0.0982119522699
148.3305,0.0982119522488
148.3355,0.0982119522267
148.3405,0.0982119522037
148.3455,0.0982119521797
148.3505,0.0982119521547
148.3555,0.0982119521288
148.3605,0.0982119521019
148.3655,0.0982119520741
148.3705,0.0982119520453
148.3755,0.0982119520156
148.3805,0.0982119519849
148.3855,0.0982119519533
148.3905,0.0982119519207
148.3955,0.0982119518872
148.4005,0.0982119518527
148.4055,0.0982119518173
148.4105,0.0982119517809
148.4155,0.0982119517437
148.4205,0.0982119517054
148.4255,0.0982119516663
148.4305,0.0982119516262
148.4355,0.0982119515852
148.4405,0.0982119515433
148.4455,0.0982119515005
148.4505,0.0982119514567
148.4555,0.098211951412
148.4605,0.0982119513665
148.4655,0.09821195132
148.4705,0.0982119512726
148.4755,0.0982119512243
148.4805,0.0982119511751
148.4855,0.0982119511251
148.4905,0.0982119510741
148.4955,0.0982119510223
148.5005,0.0982119509696
148.5055,0.098211950916
148.5105,0.0982119508615
148.5155,0.0982119508062
148.5205,0.09821195075
148.5255,0.098211950693
148.5305,0.0982119506351
148.5355,0.0982119505764
148.5405,0.0982119505168
148.5455,0.0982119504564
148.5505,0.0982119503952
148.5555,0.0982119503331
148.5605,0.0982119502702
148.5655,0.0982119502065
148.5705,0.098211950142
148.5755,0.0982119500767
148.5805,0.0982119500106
148.5855,0.0982119499437
148.5905,0.098211949876
148.5955,0.0982119498076
148.6005,0.0982119497384
148.6055,0.0982119496684
148.6105,0.0982119495976
148.6155,0.0982119495261
148.6205,0.0982119494539
148.6255,0.0982119493809
148.6305,0.0982119493072
148.6355,0.0982119492327
148.6405,0.0982119491576
148.6455,0.0982119490817
148.6505,0.0982119490051
148.6555,0.0982119489279
148.6605,0.0982119488499
148.6655,0.0982119487713
148.6705,0.0982119486919
148.6755,0.098211948612
148.6805,0.0982119485313
148.6855,0.09821194845
148.6905,0.0982119483681
148.6955,0.0982119482855
148.7005,0.0982119482023
148.7055,0.0982119481185
148.7105,0.0982119480341
148.7155,0.098211947949
148.7205,0.0982119478634
148.7255,0.0982119477772
148.7305,0.0982119476904
148.7355,0.098211947603
148.7405,0.0982119475151
148.7455,0.0982119474266
148.7505,0.0982119473376
148.7555,0.0982119472481
148.7605,0.098211947158
148.7655,0.0982119470674
148.7705,0.0982119469763
148.7755,0.0982119468847
148.7805,0.0982119467926
148.7855,0.0982119467001
148.7905,0.098211946607
148.7955,0.0982119465135
148.8005,0.0982119464196
148.8055,0.0982119463252
148.8105,0.0982119462304
148.8155,0.0982119461351
148.8205,0.0982119460395
148.8255,0.0982119459434
148.8305,0.098211945847
148.8355,0.0982119457501
148.8405,0.0982119456529
148.8455,0.0982119455554
148.8505,0.0982119454575
148.8555,0.0982119453592
148.8605,0.0982119452606
148.8655,0.0982119451617
148.8705,0.0982119450625
148.8755,0.0982119449629
148.8805,0.0982119448631
148.8855,0.098211944763
148.8905,0.0982119446626
148.8955,0.098211944562
148.9005,0.0982119444611
148.9055,0.09821194436
148.9105,0.0982119442587
148.9155,0.0982119441571
148.9205,0.0982119440553
148.9255,0.0982119439533
148.9305,0.0982119438512
148.9355,0.0982119437489
148.9405,0.0982119436464
148.9455,0.0982119435437
148.9505,0.098211943441
148.9555,0.098211943338
148.9605,0.098211943235
148.9655,0.0982119431319
148.9705,0.0982119430286
148.9755,0.0982119429253
148.9805,0.0982119428219
148.9855,0.0982119427184
148.9905,0.0982119426149
148.9955,0.0982119425114
149.0005,0.0982119424078
149.0055,0.0982119423042
149.0105,0.0982119422005
149.0155,0.0982119420969
149.0205,0.0982119419933
149.0255,0.0982119418898
149.0305,0.0982119417862
149.0355,0.0982119416827
149.0405,0.0982119415793
149.0455,0.098211941476
149.0505,0.0982119413727
149.0555,0.0982119412695
149.0605,0.0982119411664
149.0655,0.0982119410635
149.0705,0.0982119409606
149.0755,0.0982119408579
149.0805,0.0982119407554
149.0855,0.098211940653
149.0905,0.0982119405508
149.0955,0.0982119404488
149.1005,0.098211940347
149.1055,0.0982119402454
149.1105,0.098211940144
149.1155,0.0982119400428
149.1205,0.0982119399419
149.1255,0.0982119398412
149.1305,0.0982119397408
149.1355,0.0982119396407
149.1405,0.0982119395408
149.1455,0.0982119394413
149.1505,0.098211939342
149.1555,0.0982119392431
149.1605,0.0982119391445
149.1655,0.0982119390463
149.1705,0.0982119389484
149.1755,0.0982119388509
149.1805,0.0982119387537
149.1855,0.098211938657
149.1905,0.0982119385606
149.1955,0.0982119384647
149.2005,0.0982119383691
149.2055,0.098211938274
